LEED_4,Jobs in Australia - year ended 30 June,Number of jobs,,,5825056,6095280,6216750,6377452,,,
LEED_5,Jobs in Australia - year ended 30 June,"Number of employee jobs - agriculture, forestry and fishing",,,96291,102248,98259,90027,,,
LEED_6,Jobs in Australia - year ended 30 June,Number of employee jobs - mining,,,34318,32620,32588,34173,,,
LEED_7,Jobs in Australia - year ended 30 June,Number of employee jobs - manufacturing,,,288185,292323,295362,295991,,,
LEED_8,Jobs in Australia - year ended 30 June,"Number of employee jobs - electricity, gas water and waste services",,,37168,38192,36956,37317,,,
LEED_9,Jobs in Australia - year ended 30 June,Number of employee jobs - construction,,,310138,333781,354106,365068,,,
LEED_10,Jobs in Australia - year ended 30 June,Number of employee jobs - wholesale trade,,,235439,240497,240110,240157,,,
LEED_11,Jobs in Australia - year ended 30 June,Number of employee jobs - retail trade,,,480304,507538,515495,517343,,,
LEED_12,Jobs in Australia - year ended 30 June,Number of employee jobs - accommodation and food services,,,436755,468848,476655,489524,,,
LEED_13,Jobs in Australia - year ended 30 June,"Number of employee jobs - transport, postal and warehousing",,,178838,198606,186814,194917,,,
LEED_14,Jobs in Australia - year ended 30 June,Number of employee jobs - information media and telecommunications,,,109942,113552,111108,109383,,,
LEED_15,Jobs in Australia - year ended 30 June,Number of employee jobs - finance and insurance services,,,263266,269985,272884,285643,,,
LEED_16,Jobs in Australia - year ended 30 June,"Number of employee jobs - rental, hiring and real estate services",,,104980,112472,114137,113725,,,
LEED_17,Jobs in Australia - year ended 30 June,"Number of employee jobs - professional, scientific and technical services",,,412863,449445,460102,479965,,,
LEED_18,Jobs in Australia - year ended 30 June,Number of employee jobs - administrative and support services,,,465856,508386,530456,547547,,,
LEED_19,Jobs in Australia - year ended 30 June,Number of employee jobs - public administration and safety,,,297383,329081,316497,345257,,,
LEED_20,Jobs in Australia - year ended 30 June,Number of employee jobs - education and training,,,419885,430935,425850,436628,,,
LEED_21,Jobs in Australia - year ended 30 June,Number of employee jobs - health care and social assistance,,,565394,590858,632585,666217,,,
LEED_22,Jobs in Australia - year ended 30 June,Number of employee jobs - arts and recreation services,,,77436,82784,83083,88784,,,
LEED_23,Jobs in Australia - year ended 30 June,Number of employee jobs - other services,,,154072,162201,164513,168388,,,
LEED_24,Jobs in Australia - year ended 30 June,Number of employee jobs - total,,,5193387,5447583,5556145,5703481,,,
HIGH_2,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Completed year 12 or equivalent (%),,,,,,,,58.9,
HIGH_3,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Completed year 11 or equivalent (%),,,,,,,,4.9,
HIGH_4,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Completed year 10 or equivalent (%),,,,,,,,19.7,
HIGH_5,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Completed year 9 or equivalent (%),,,,,,,,4.7,
HIGH_6,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Completed year 8 or below (%),,,,,,,,3.7,
HIGH_7,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Did not go to school (%),,,,,,,,1.2,
HIGH_8,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Highest year of school completed - not stated (%),,,,,,,,6.9,
SCHOOL_2,Persons with non-school qualifications - Persons aged 15 years and over - Census,Non-school qualifications (%),57.2,,60.9,,,,,,
SCHOOL_3,Persons with non-school qualifications - Persons aged 15 years and over - Census,Postgraduate degree (%),4.3,,5.7,,,,,,
SCHOOL_4,Persons with non-school qualifications - Persons aged 15 years and over - Census,Graduate diploma/graduate certificate (%),1.5,,1.7,,,,,,
SCHOOL_5,Persons with non-school qualifications - Persons aged 15 years and over - Census,Bachelor degree (%),14.1,,16,,,,,,
SCHOOL_6,Persons with non-school qualifications - Persons aged 15 years and over - Census,Advanced diploma/diploma (%),8.3,,8.9,,,,,,
SCHOOL_7,Persons with non-school qualifications - Persons aged 15 years and over - Census,Certificate (%),17.7,,18.1,,,,,,
SCHOOL_8,Persons with non-school qualifications - Persons aged 15 years and over - Census,Non-school qualifications - inadequately described (%),11.4,,10.5,,,,,,
FIELD_2,Non-school qualification: field of study - Persons aged 15 years and over - Census,Natural and physical sciences (%),2.7,,2.8,,,,,,
FIELD_3,Non-school qualification: field of study - Persons aged 15 years and over - Census,Information technology (%),3.1,,3.4,,,,,,
FIELD_4,Non-school qualification: field of study - Persons aged 15 years and over - Census,Engineering and related technologies (%),14.8,,13.8,,,,,,
FIELD_5,Non-school qualification: field of study - Persons aged 15 years and over - Census,Architecture and building (%),5.4,,5.3,,,,,,
FIELD_6,Non-school qualification: field of study - Persons aged 15 years and over - Census,"Agriculture, environmental and related studies (%)",1.9,,1.8,,,,,,
FIELD_7,Non-school qualification: field of study - Persons aged 15 years and over - Census,Health (%),8.5,,8.8,,,,,,
FIELD_8,Non-school qualification: field of study - Persons aged 15 years and over - Census,Education (%),7.1,,7.1,,,,,,
FIELD_9,Non-school qualification: field of study - Persons aged 15 years and over - Census,Management and commerce (%),20.3,,21.1,,,,,,
FIELD_10,Non-school qualification: field of study - Persons aged 15 years and over - Census,Society and culture (%),10.2,,11.1,,,,,,
FIELD_11,Non-school qualification: field of study - Persons aged 15 years and over - Census,Creative arts (%),3.6,,3.8,,,,,,
FIELD_12,Non-school qualification: field of study - Persons aged 15 years and over - Census,"Food, hospitality and personal services (%)",4.5,,4.4,,,,,,
FIELD_13,Non-school qualification: field of study - Persons aged 15 years and over - Census,Mixed field programmes (%),0.1,,0.3,,,,,,
FIELD_14,Non-school qualification: field of study - Persons aged 15 years and over - Census,Field of study - inadequately described or not stated (%),17.8,,16.1,,,,,,
YOUTH_2,Youth (15-19 years) engagement in work/study - Census,Working full-time and studying part-time (%),3,,2.3,,,,,,
YOUTH_3,Youth (15-19 years) engagement in work/study - Census,Working part time and studying part-time (%),1.3,,1.4,,,,,,
YOUTH_4,Youth (15-19 years) engagement in work/study - Census,Working part-time and studying full-time (%),17.9,,19.9,,,,,,
YOUTH_5,Youth (15-19 years) engagement in work/study - Census,Working full-time (not studying) (%),6.2,,5.1,,,,,,
YOUTH_6,Youth (15-19 years) engagement in work/study - Census,Studying full-time (not working) (%),50.3,,51.3,,,,,,
YOUTH_7,Youth (15-19 years) engagement in work/study - Census,Working full-time and studying full-time (%),0.5,,0.4,,,,,,
YOUTH_10,Youth (15-19 years) engagement in work/study - Census,Working (away from work) and studying full-time (%),2,,1.8,,,,,,
YOUTH_11,Youth (15-19 years) engagement in work/study - Census,Other - fully engaged (%),0.5,,0.3,,,,,,
YOUTH_8,Youth (15-19 years) engagement in work/study - Census,Fully engaged (%),81.7,,82.4,,,,,,
YOUTH_9,Youth (15-19 years) engagement in work/study - Census,Total persons aged 15-19 years (no.),443415,,448425,,,,,,
LF_6,Labour force status - Persons aged 15 years and over - Census,Employed (no.),3138332,,3380336,,,,,,
LF_3,Labour force status - Persons aged 15 years and over - Census,Unemployed (no.),196527,,225552,,,,,,
LF_2,Labour force status - Persons aged 15 years and over - Census,Labour force (no.),3334859,,3605885,,,,,,
LF_4,Labour force status - Persons aged 15 years and over - Census,Unemployment rate (%),5.9,,6.3,,,,,,
LF_5,Labour force status - Persons aged 15 years and over - Census,Participation rate (%),59.7,,59.2,,,,,,
LF_7,Labour force status - Persons aged 15 years and over - Census,Not in the labour force (%),34.6,,34.3,,,,,,
LF_8,Labour force status - Persons aged 15 years and over - Census,Labour force status not stated (%),5.7,,6.6,,,,,,
LF_9,Labour force status - Persons aged 15 years and over - Census,Total population aged 15 years and over (no.),5585150,,6093897,,,,,,
EMP_OCC_2,Occupation of employed persons - Percentage of total employed persons aged 15 years and over - Census,Managers (%),13.3,,13.5,,,,,,
EMP_OCC_3,Occupation of employed persons - Percentage of total employed persons aged 15 years and over - Census,Professionals (%),22.7,,23.6,,,,,,
EMP_OCC_4,Occupation of employed persons - Percentage of total employed persons aged 15 years and over - Census,Technicians and trades workers (%),13.2,,12.7,,,,,,
EMP_OCC_5,Occupation of employed persons - Percentage of total employed persons aged 15 years and over - Census,Community and personal service workers (%),9.5,,10.4,,,,,,
EMP_OCC_6,Occupation of employed persons - Percentage of total employed persons aged 15 years and over - Census,Clerical and administrative workers (%),15.1,,13.8,,,,,,
EMP_OCC_7,Occupation of employed persons - Percentage of total employed persons aged 15 years and over - Census,Sales workers (%),9.3,,9.2,,,,,,
EMP_OCC_8,Occupation of employed persons - Percentage of total employed persons aged 15 years and over - Census,Machinery operators and drivers (%),6.4,,6.1,,,,,,
EMP_OCC_9,Occupation of employed persons - Percentage of total employed persons aged 15 years and over - Census,Labourers (%),8.7,,8.8,,,,,,
EMP_OCC_10,Occupation of employed persons - Percentage of total employed persons aged 15 years and over - Census,Occupation of employed persons - inadequately described (%),1.8,,1.8,,,,,,
PRIVATE_2,Private health - year ended 30 June,Taxpayers who report having private health insurance (no.),,,2672698,2695252,2645559,2681569,2725172,,
ACTIV_3,Core activity need for assistance - Census,Persons who have need for assistance with core activities (no.),338365,,402049,,,,,464712,
ACTIV_2,Core activity need for assistance - Census,Persons who have need for assistance with core activities (%),4.9,,5.4,,,,,5.8,
LTHLTH_2,Persons with long-term health conditions - Census,Arthritis (%),,,,,,,,8.4,
LTHLTH_3,Persons with long-term health conditions - Census,Asthma (%),,,,,,,,7.8,
LTHLTH_4,Persons with long-term health conditions - Census,Cancer (including remission) (%),,,,,,,,2.8,
LTHLTH_5,Persons with long-term health conditions - Census,Dementia (including Alzheimer's) (%),,,,,,,,0.8,
LTHLTH_6,Persons with long-term health conditions - Census,Diabetes (excluding gestational diabetes) (%),,,,,,,,4.8,
LTHLTH_7,Persons with long-term health conditions - Census,Heart disease (including heart attack or angina) (%),,,,,,,,3.9,
LTHLTH_8,Persons with long-term health conditions - Census,Kidney disease (%),,,,,,,,1,
LTHLTH_9,Persons with long-term health conditions - Census,Lung condition (including COPD or emphysema) (%),,,,,,,,1.7,
LTHLTH_10,Persons with long-term health conditions - Census,Mental health condition (including depression or anxiety) (%),,,,,,,,8,
LTHLTH_11,Persons with long-term health conditions - Census,Stroke (%),,,,,,,,0.9,
LTHLTH_12,Persons with long-term health conditions - Census,Any other long-term health condition(s) (%),,,,,,,,7.8,
LTHLTH_13,Persons with long-term health conditions - Census,No long-term health condition(s) (%),,,,,,,,61,
GIFTS2,Gifts/donations reported by taxpayers - year ended 30 June,Persons (no.),,,1500937,1490309,1428392,1356430,1395466,,
GIFTS3,Gifts/donations reported by taxpayers - year ended 30 June,Median ($),,,144,147,150,150,150,,
WORK_TRAV_3,Method of travel to work - Employed persons - Census,Used one method - train (no.),193100,,252787,,,,,,
WORK_TRAV_18,Method of travel to work - Employed persons - Census,Used one method - tram (no.),1261,,2734,,,,,,
WORK_TRAV_4,Method of travel to work - Employed persons - Census,Used one method - bus (no.),116659,,133903,,,,,,
WORK_TRAV_19,Method of travel to work - Employed persons - Census,Used one method - ferry (no.),6787,,7753,,,,,,
WORK_TRAV_5,Method of travel to work - Employed persons - Census,Used one method - car (as driver) (no.),1807357,,1953402,,,,,,
WORK_TRAV_21,Method of travel to work - Employed persons - Census,Used one method - car (as passenger) (no.),157360,,144818,,,,,,
WORK_TRAV_20,Method of travel to work - Employed persons - Census,Used one method - taxi (no.),7729,,6699,,,,,,
WORK_TRAV_22,Method of travel to work - Employed persons - Census,Used one method - truck (no.),38585,,32905,,,,,,
WORK_TRAV_6,Method of travel to work - Employed persons - Census,Used one method - motor bike/scooter (no.),19627,,21159,,,,,,
WORK_TRAV_7,Method of travel to work - Employed persons - Census,Used one method - bicycle (no.),23359,,23333,,,,,,
WORK_TRAV_8,Method of travel to work - Employed persons - Census,Used one method - other (no.),16261,,18808,,,,,,
WORK_TRAV_9,Method of travel to work - Employed persons - Census,Used one method - walked only (no.),128337,,130956,,,,,,
WORK_TRAV_10,Method of travel to work - Employed persons - Census,Used one method - total (no.),2516427,,2729260,,,,,,
WORK_TRAV_12,Method of travel to work - Employed persons - Census,Total - used more than one method (no. ),131117,,144689,,,,,,
WORK_TRAV_23,Method of travel to work - Employed persons - Census,People who travelled to work by public transport (no.),442470,,293179,,,,,,
WORK_TRAV_24,Method of travel to work - Employed persons - Census,People who travelled to work by car as driver or passenger (no.),2038108,,2182857,,,,,,
WORK_TRAV_14,Method of travel to work - Employed persons - Census,Other - worked from home (no.),143130,,548559,,,,,,
WORK_TRAV_15,Method of travel to work - Employed persons - Census,Other - employed but did not go to work (no.),299428,,16145,,,,,,
WORK_TRAV_16,Method of travel to work - Employed persons - Census,Other - method of travel not stated (no.),48225,,3380336,,,,,,
WORK_TRAV_17,Method of travel to work - Employed persons - Census,Total employed (no.),3138332,,160833,,,,,,
HHTYPE_2,Households by type - Occupied private dwellings - Census,Lone person households (no.),599153,,620777,,,,,723716,
HHTYPE_3,Households by type - Occupied private dwellings - Census,Group households (no.),94751,,109005,,,,,111646,
HHTYPE_4,Households by type - Occupied private dwellings - Census,Family households (no.),1777399,,1874525,,,,,2065107,
HHTYPE_5,Households by type - Occupied private dwellings - Census,Total households (no.),2471298,,2604311,,,,,2900468,
HHTYPE_6,Households by type - Occupied private dwellings - Census,Average household size (no. of persons),2.6,,2.6,,,,,2.6,
FAMILY_2,Families by type - Families in family households - Census,Couple families with children under 15 and/or dependent students (no.),676390,,718365,,,,,775508,
FAMILY_3,Families by type - Families in family households - Census,Couple families with non-dependent children only (no.),155466,,168997,,,,,179076,
FAMILY_4,Families by type - Families in family households - Census,Couple families without children (no.),669016,,709525,,,,,809586,
FAMILY_5,Families by type - Families in family households - Census,One parent families with children under 15 and/or dependent students (no.),193717,,192622,,,,,205240,
FAMILY_6,Families by type - Families in family households - Census,One parent families with non-dependent children only (no.),104187,,118285,,,,,132495,
FAMILY_7,Families by type - Families in family households - Census,Other families (no.),30783,,32443,,,,,34061,
FAMILY_8,Families by type - Families in family households - Census,Total families (no.),1829551,,1940230,,,,,2135964,
FAMILY_9,Families by type - Families in family households - Census,Average family size (no. of persons),3,,3,,,,,3,
MARRIAGE_2,Social marital status - Persons aged 15 years and over usually resident and present in the household on Census Night,Married in a registered marriage (no.),2514382,,2612629,,,,,2847938,
MARRIAGE_3,Social marital status - Persons aged 15 years and over usually resident and present in the household on Census Night,Married in a de facto marriage (no.),418721,,506136,,,,,637050,
MARRIAGE_4,Social marital status - Persons aged 15 years and over usually resident and present in the household on Census Night,Not married (no.),2096246,,2290884,,,,,2532544,
MARRIAGE_5,Registered marital status - Persons aged 15 years and over - Census,Married (%),49.4,,48.7,,,,,47.3,
MARRIAGE_6,Registered marital status - Persons aged 15 years and over - Census,Never married (%),33.5,,34.4,,,,,35.7,
MARRIAGE_7,Registered marital status - Persons aged 15 years and over - Census,Widowed (%),5.8,,5.4,,,,,5.1,
MARRIAGE_8,Registered marital status - Persons aged 15 years and over - Census,Divorced (%),8.3,,8.4,,,,,8.6,
MARRIAGE_9,Registered marital status - Persons aged 15 years and over - Census,Separated (%),3.1,,3.1,,,,,3.2,
INTERNET_2,Access to internet at home - Occupied private dwellings - Census,Internet accessed from dwelling (%),,,82.5,,,,,,
INTERNET_3,Access to internet at home - Occupied private dwellings - Census,Internet not accessed from dwelling (%),,,14.7,,,,,,
INTERNET_4,Access to internet at home - Occupied private dwellings - Census,Access to internet at home - inadequately described or not stated (%),,,2.8,,,,,,
RENT_4,Rent and mortgage payments - Occupied private dwellings - Census,Median weekly household rental payment ($),300,,386,,,,,420,
RENT_5,Rent and mortgage payments - Occupied private dwellings - Census,Median monthly household mortgage payment ($),1993,,1986,,,,,2167,
CHILDCAR_2,Unpaid child care - Persons aged 15 years and over - Census,Persons who did not provide child care (%),64.6,,64.5,,,,,68.3,
CHILDCAR_3,Unpaid child care - Persons aged 15 years and over - Census,Persons who cared for own child/children (%),19.6,,19.6,,,,,20.2,
CHILDCAR_4,Unpaid child care - Persons aged 15 years and over - Census,Persons who cared for other child/children (%),7.1,,6.9,,,,,4.7,
CHILDCAR_5,Unpaid child care - Persons aged 15 years and over - Census,Persons who cared for own child/children and other child/children (%),0.8,,0.7,,,,,6.5,
CHILDCAR_6,Unpaid child care - Persons aged 15 years and over - Census,Unpaid child care - not stated (%),7.9,,8.3,,,,,0.5,
UNPAIDW_2,Unpaid work - Persons aged 15 years and over - Census,Persons who provided unpaid assistance to a person with a disability (%),11.4,,11.6,,,,,11.5,
UNPAIDW_3,Unpaid work - Persons aged 15 years and over - Census,Persons undertaking voluntary work for an organisation or group (%),16.9,,18.1,,,,,13,
CHILD_2,Count of all children in family - Families with children in family households - Census,Average number of all children in a family (no.),1.9,,1.9,,,,,1.8,
HOUSE_2,Housing suitability - Occupied private dwellings - Census,Dwellings with extra bedrooms needed (no.),,,131053,,,,,129234,
HOUSE_3,Housing suitability - Occupied private dwellings - Census,Dwellings with bedrooms spare (no.),,,1764811,,,,,2041677,
HOUSE_4,Housing suitability - Occupied private dwellings - Census,Dwellings with no bedrooms needed or spare (no.),,,547588,,,,,612649,
DWELL_2,Dwelling structure - Occupied private dwellings - Census,Separate house (no.),1717699,,1729819,,,,,1902734,
DWELL_3,Dwelling structure - Occupied private dwellings - Census,"Semi-detached, row or terrace house, townhouse etc. (no.)",263924,,317446,,,,,340582,
DWELL_4,Dwelling structure - Occupied private dwellings - Census,Flat or apartment (no.),465192,,519380,,,,,630030,
DWELL_5,Dwelling structure - Occupied private dwellings - Census,Other dwelling (no.),21141,,23585,,,,,19374,
DWELL_6,Dwelling structure - Occupied private dwellings - Census,Dwelling structure not stated (no.),3340,,14073,,,,,7754,
DWELL_7,Dwelling structure - Occupied private dwellings - Census,Total occupied private dwellings (no.),2471298,,2604311,,,,,2900468,
TENURE_7,Tenure type - Occupied private dwellings - Census,Owned outright (no.),820001,,839663,,,,,914537,
TENURE_8,Tenure type - Occupied private dwellings - Census,Owned with a mortgage (no.),824292,,840004,,,,,942804,
TENURE_9,Tenure type - Occupied private dwellings - Census,Rented (no.),718679,,803075,,,,,944585,
TENURE_10,Tenure type - Occupied private dwellings - Census,Other tenure type (no.),44790,,47810,,,,,55931,
TENURE_11,Tenure type - Occupied private dwellings - Census,Tenure type not stated (no.),63533,,73758,,,,,42613,
TENURE_2,Tenure type - Occupied private dwellings - Census,Owned outright (%),33.2,,32.2,,,,,31.5,
TENURE_3,Tenure type - Occupied private dwellings - Census,Owned with a mortgage (%),33.4,,32.3,,,,,32.5,
TENURE_4,Tenure type - Occupied private dwellings - Census,Rented (%),29.1,,30.8,,,,,32.6,
TENURE_5,Tenure type - Occupied private dwellings - Census,Other tenure type (%),1.8,,1.8,,,,,1.9,
TENURE_6,Tenure type - Occupied private dwellings - Census,Tenure type not stated (%),2.6,,2.8,,,,,1.5,
No. Income <30% Payments,Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where mortgage repayments are less than or equal to 30% of imputed household income (no.),,,,,,,,677486,
No. Income >30% Payments,Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where mortgage repayments are more than 30% of imputed household income (no.),,,,,,,,163060,
%) No. Income <30% Payments,Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where rent payments are less than or equal to 30% of imputed household income (no.),,,,,,,,529731,
STRESS_13,Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where rent payments are more than 30% of imputed household income (no.),,,,,,,,335404,
(%) No. Income <30% Payments,Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where mortgage repayments are less than or equal to 30% of imputed household income (%),,,,,,,,71.9,
"(%) No. Income >30% Payments""",Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where mortgage repayments are more than 30% of imputed household income (%),,,,,,,,17.3,
STRESS_16,Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where rent payments are less than or equal to 30% of imputed household income (%),,,,,,,,56.1,
STRESS_17,Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where rent payments are more than 30% of imputed household income (%),,,,,,,,35.5,
HOMELESS_2,Homelessness - Census,"Homeless persons per 10,000 persons (rate)",39.9,,50.5,,,,,,
COMMUTE_2,Commuting to work - employed persons aged 15 years and older - Census,Average commuting distance from place of usual residence (kms),,,16.3,,,,,,
COMMUTE_3,Commuting to work - employed persons aged 15 years and older - Census,Median commuting distance from place of usual residence (kms),,,9.8,,,,,,
COMMUTE_4,Commuting to work - employed persons aged 15 years and older - Census,Average commuting distance to place of work (kms),,,16.1,,,,,,
COMMUTE_5,Commuting to work - employed persons aged 15 years and older - Census,Median commuting distance to place of work (kms),,,9.7,,,,,,
COMMUTE_6,Commuting to work - employed persons aged 15 years and older - Census,Average commuting distance from place of usual residence - females (kms),,,14.5,,,,,,
COMMUTE_7,Commuting to work - employed persons aged 15 years and older - Census,Average commuting distance from place of usual residence - males (kms),,,17.9,,,,,,
COMMUTE_8,Commuting to work - employed persons aged 15 years and older - Census,Median commuting distance from place of usual residence - females (kms),,,8.7,,,,,,
COMMUTE_9,Commuting to work - employed persons aged 15 years and older - Census,Median commuting distance from place of usual residence - males (kms),,,11,,,,,,
COMMUTE_10,Commuting to work - employed persons aged 15 years and older - Census,Average commuting distance from place of usual residence - managers (kms),,,17.3,,,,,,
COMMUTE_11,Commuting to work - employed persons aged 15 years and older - Census,Average commuting distance from place of usual residence - professionals (kms),,,16.2,,,,,,
COMMUTE_12,Commuting to work - employed persons aged 15 years and older - Census,Average commuting distance from place of usual residence - technicians and trades workers (kms),,,18.2,,,,,,
COMMUTE_13,Commuting to work - employed persons aged 15 years and older - Census,Average commuting distance from place of usual residence - community and personal service Work (kms),,,14.7,,,,,,
COMMUTE_14,Commuting to work - employed persons aged 15 years and older - Census,Average commuting distance from place of usual residence - clerical and administrative workers (kms),,,16.1,,,,,,
COMMUTE_15,Commuting to work - employed persons aged 15 years and older - Census,Average commuting distance from place of usual residence - sales workers (kms),,,12.9,,,,,,
COMMUTE_16,Commuting to work - employed persons aged 15 years and older - Census,Average commuting distance from place of usual residence - machinery operators and drivers (kms),,,20,,,,,,
COMMUTE_17,Commuting to work - employed persons aged 15 years and older - Census,Average commuting distance from place of usual residence - labourers (kms),,,15.4,,,,,,
COMMUTE_18,Commuting to work - employed persons aged 15 years and older - Census,Median commuting distance from place of usual residence - managers (kms),,,10.3,,,,,,
COMMUTE_19,Commuting to work - employed persons aged 15 years and older - Census,Median commuting distance from place of usual residence - professionals (kms),,,10.3,,,,,,
COMMUTE_20,Commuting to work - employed persons aged 15 years and older - Census,Median commuting distance from place of usual residence - technicians and trades workers (kms),,,11,,,,,,
COMMUTE_21,Commuting to work - employed persons aged 15 years and older - Census,Median commuting distance from place of usual residence - community and personal service work (kms),,,7.9,,,,,,
COMMUTE_22,Commuting to work - employed persons aged 15 years and older - Census,Median commuting distance from place of usual residence - clerical and administrative workers (kms),,,10.6,,,,,,
COMMUTE_23,Commuting to work - employed persons aged 15 years and older - Census,Median commuting distance from place of usual residence - sales workers (kms),,,7.2,,,,,,
COMMUTE_24,Commuting to work - employed persons aged 15 years and older - Census,Median commuting distance from place of usual residence - machinery operators and drivers (kms),,,12.6,,,,,,
COMMUTE_25,Commuting to work - employed persons aged 15 years and older - Census,Median commuting distance from place of usual residence - labourers (kms),,,8.6,,,,,,
VEHIC_2,Number of motor vehicles per household - Occupied private dwellings - Census,No motor vehicles (no.),258153,,239627,,,,,262031,
VEHIC_3,Number of motor vehicles per household - Occupied private dwellings - Census,One motor vehicle (no.),933951,,946160,,,,,1096761,
VEHIC_4,Number of motor vehicles per household - Occupied private dwellings - Census,Two motor vehicles (no.),840660,,887849,,,,,989258,
VEHIC_5,Number of motor vehicles per household - Occupied private dwellings - Census,Three motor vehicles (no.),245022,,283045,,,,,321310,
VEHIC_6,Number of motor vehicles per household - Occupied private dwellings - Census,Four or more motor vehicles (no.),115060,,152006,,,,,187380,
TOTMIG_3,Population of persons born overseas - Census,Males born overseas (no.),,,1005605,,,,,1145351,
TOTMIG_2,Population of persons born overseas - Census,Females born overseas (no.),,,1062435,,,,,1217012,
TOTMIG_4,Population of persons born overseas - Census,Persons born overseas (no.),,,2068036,,,,,2362364,
AGEMIG_2,Age of persons born overseas - Census,0-4 years (no.),,,18677,,,,,13110,
AGEMIG_3,Age of persons born overseas - Census,5-9 years (no.),,,38002,,,,,42943,
AGEMIG_4,Age of persons born overseas - Census,10-14 years (no.),,,44826,,,,,52510,
AGEMIG_5,Age of persons born overseas - Census,15-19 years (no.),,,64491,,,,,58090,
AGEMIG_6,Age of persons born overseas - Census,20-24 years (no.),,,123151,,,,,113651,
AGEMIG_7,Age of persons born overseas - Census,25-29 years (no.),,,180811,,,,,179074,
AGEMIG_8,Age of persons born overseas - Census,30-34 years (no.),,,210614,,,,,232602,
AGEMIG_9,Age of persons born overseas - Census,35-39 years (no.),,,189786,,,,,248763,
AGEMIG_10,Age of persons born overseas - Census,40-44 years (no.),,,167196,,,,,212033,
AGEMIG_11,Age of persons born overseas - Census,45-49 years (no.),,,162511,,,,,181407,
AGEMIG_12,Age of persons born overseas - Census,50-54 years (no.),,,168809,,,,,173486,
AGEMIG_13,Age of persons born overseas - Census,55-59 years (no.),,,155105,,,,,179674,
AGEMIG_14,Age of persons born overseas - Census,60-64 years (no.),,,138531,,,,,165510,
AGEMIG_15,Age of persons born overseas - Census,65-69 years (no.),,,132415,,,,,146988,
AGEMIG_16,Age of persons born overseas - Census,70-74 years (no.),,,97546,,,,,137153,
AGEMIG_17,Age of persons born overseas - Census,75-79 years (no.),,,74926,,,,,95742,
AGEMIG_18,Age of persons born overseas - Census,80-84 years (no.),,,52276,,,,,67694,
AGEMIG_19,Age of persons born overseas - Census,85 years and over (no.),,,48357,,,,,61937,
ARRMIG_2,Year of arrival of persons born overseas - Census,Arrived within 5 years (%),,,17.8,,,,,14.9,
ARRMIG_3,Year of arrival of persons born overseas - Census,Arrived 5-10 years ago (%),,,14.2,,,,,14.7,
ARRMIG_4,Year of arrival of persons born overseas - Census,Arrived over 10 years ago (%),,,64.5,,,,,67.9,
ARRMIG_5,Year of arrival of persons born overseas - Census,Arrival not stated (%),,,3.5,,,,,2.5,
CITMIG_2,Citizenship status of persons born overseas - Census,Australian citizen (%),,,61.7,,,,,63.2,
CITMIG_3,Citizenship status of persons born overseas - Census,Not an Australian citizen (%),,,36.6,,,,,36.2,
CITMIG_4,Citizenship status of persons born overseas - Census,Citizenship not stated (%),,,1.7,,,,,0.6,
RELMIG_2,Religious affiliation of persons born overseas - Census,Buddhism (%),,,7.3,,,,,7.2,
RELMIG_3,Religious affiliation of persons born overseas - Census,Christianity (%),,,45.5,,,,,41.3,
RELMIG_4,Religious affiliation of persons born overseas - Census,Hinduism (%),,,7,,,,,9.3,
RELMIG_5,Religious affiliation of persons born overseas - Census,Islam (%),,,7.3,,,,,8.1,
RELMIG_6,Religious affiliation of persons born overseas - Census,Judaism (%),,,0.9,,,,,0.8,
RELMIG_7,Religious affiliation of persons born overseas - Census,Other religion (%),,,1.9,,,,,2.4,
RELMIG_11,Religious affiliation of persons born overseas - Census,"Secular beliefs, other spiritual beliefs, no religion (%)",,,25.9,,,,,28.3,
RELMIG_9,Religious affiliation of persons born overseas - Census,Religious affiliation - inadequately described or not stated (%),,,4.2,,,,,2.7,
ENGMIG_2,English proficiency of persons born overseas - Census,Proficient in English (%),,,85.9,,,,,86.4,
ENGMIG_3,English proficiency of persons born overseas - Census,Not proficient in English (%),,,13.3,,,,,12.8,
ENGMIG_4,English proficiency of persons born overseas - Census,English proficiency not stated (%),,,0.8,,,,,0.8,
QUALMIG_2,Level of highest educational attainment of persons born overseas - Census,Postgraduate degree level (%),,,10.4,,,,,,
QUALMIG_3,Level of highest educational attainment of persons born overseas - Census,Graduate diploma and graduate certificate level (%),,,1.6,,,,,,
